lineId,season,name,team,position,situation,games_played,icetime,iceTimeRank,xGoalsPercentage,corsiPercentage,fenwickPercentage,xOnGoalFor,xGoalsFor,xReboundsFor,xFreezeFor,xPlayStoppedFor,xPlayContinuedInZoneFor,xPlayContinuedOutsideZoneFor,flurryAdjustedxGoalsFor,scoreVenueAdjustedxGoalsFor,flurryScoreVenueAdjustedxGoalsFor,shotsOnGoalFor,missedShotsFor,blockedShotAttemptsFor,shotAttemptsFor,goalsFor,reboundsFor,reboundGoalsFor,freezeFor,playStoppedFor,playContinuedInZoneFor,playContinuedOutsideZoneFor,savedShotsOnGoalFor,savedUnblockedShotAttemptsFor,penaltiesFor,penalityMinutesFor,faceOffsWonFor,hitsFor,takeawaysFor,giveawaysFor,lowDangerShotsFor,mediumDangerShotsFor,highDangerShotsFor,lowDangerxGoalsFor,mediumDangerxGoalsFor,highDangerxGoalsFor,lowDangerGoalsFor,mediumDangerGoalsFor,highDangerGoalsFor,scoreAdjustedShotsAttemptsFor,unblockedShotAttemptsFor,scoreAdjustedUnblockedShotAttemptsFor,dZoneGiveawaysFor,xGoalsFromxReboundsOfShotsFor,xGoalsFromActualReboundsOfShotsFor,reboundxGoalsFor,totalShotCreditFor,scoreAdjustedTotalShotCreditFor,scoreFlurryAdjustedTotalShotCreditFor,xOnGoalAgainst,xGoalsAgainst,xReboundsAgainst,xFreezeAgainst,xPlayStoppedAgainst,xPlayContinuedInZoneAgainst,xPlayContinuedOutsideZoneAgainst,flurryAdjustedxGoalsAgainst,scoreVenueAdjustedxGoalsAgainst,flurryScoreVenueAdjustedxGoalsAgainst,shotsOnGoalAgainst,missedShotsAgainst,blockedShotAttemptsAgainst,shotAttemptsAgainst,goalsAgainst,reboundsAgainst,reboundGoalsAgainst,freezeAgainst,playStoppedAgainst,playContinuedInZoneAgainst,playContinuedOutsideZoneAgainst,savedShotsOnGoalAgainst,savedUnblockedShotAttemptsAgainst,penaltiesAgainst,penalityMinutesAgainst,faceOffsWonAgainst,hitsAgainst,takeawaysAgainst,giveawaysAgainst,lowDangerShotsAgainst,mediumDangerShotsAgainst,highDangerShotsAgainst,lowDangerxGoalsAgainst,mediumDangerxGoalsAgainst,highDangerxGoalsAgainst,lowDangerGoalsAgainst,mediumDangerGoalsAgainst,highDangerGoalsAgainst,scoreAdjustedShotsAttemptsAgainst,unblockedShotAttemptsAgainst,scoreAdjustedUnblockedShotAttemptsAgainst,dZoneGiveawaysAgainst,xGoalsFromxReboundsOfShotsAgainst,xGoalsFromActualReboundsOfShotsAgainst,reboundxGoalsAgainst,totalShotCreditAgainst,scoreAdjustedTotalShotCreditAgainst,scoreFlurryAdjustedTotalShotCreditAgainst
847747884784348478462,2023,Carrier-Roy-Kolesar,VGK,line,5on5,2,720.0,8.0,0.8,0.61,0.62,5.98,0.64,0.41,1.27,0.17,3.09,2.42,0.64,0.65,0.64,7.0,1.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,7.0,8.0,1.0,2.0,6.0,6.0,1.0,1.0,4.0,4.0,0.0,0.1,0.54,0.0,0.0,0.0,0.0,11.32,8.0,8.22,0.0,0.09,0.0,0.0,0.73,0.73,0.73,3.73,0.16,0.2,1.08,0.12,1.97,1.46,0.16,0.17,0.17,4.0,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,4.0,5.0,0.0,0.0,5.0,3.0,2.0,2.0,5.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,6.85,5.0,5.01,1.0,0.04,0.0,0.0,0.2,0.21,0.21
847645384780108479542,2023,Hagel-Point-Kucherov,TBL,line,5on5,3,1076.0,10.0,0.53,0.44,0.45,9.63,0.79,0.64,2.43,0.33,5.12,3.69,0.78,0.79,0.78,7.0,6.0,6.0,19.0,0.0,0.0,0.0,3.0,0.0,4.0,6.0,7.0,13.0,1.0,2.0,11.0,7.0,0.0,5.0,11.0,2.0,0.0,0.47,0.32,0.0,0.0,0.0,0.0,18.69,13.0,12.78,2.0,0.13,0.0,0.0,0.92,0.92,0.9,12.14,0.71,0.64,3.28,0.42,5.57,5.38,0.67,0.7,0.66,14.0,2.0,8.0,24.0,0.0,1.0,0.0,1.0,0.0,7.0,7.0,14.0,16.0,0.0,0.0,7.0,3.0,2.0,2.0,14.0,2.0,0.0,0.4,0.31,0.0,0.0,0.0,0.0,24.06,16.0,16.21,0.0,0.13,0.17,0.17,0.67,0.66,0.65
84764638480884,2023,Brodin-Addison,MIN,pairing,5on5,2,663.0,9.0,0.64,0.65,0.62,5.4,0.51,0.42,1.34,0.23,3.12,2.38,0.51,0.56,0.56,6.0,2.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,6.0,8.0,1.0,2.0,3.0,5.0,3.0,1.0,5.0,3.0,0.0,0.21,0.31,0.0,0.0,0.0,0.0,14.16,8.0,8.81,1.0,0.09,0.0,0.0,0.6,0.65,0.65,3.92,0.29,0.26,1.04,0.12,1.94,1.35,0.29,0.28,0.28,5.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,7.0,3.0,0.0,5.0,4.0,1.0,0.0,0.16,0.13,0.0,0.0,0.0,0.0,6.79,5.0,4.75,4.0,0.06,0.0,0.0,0.35,0.33,0.33
847645884783668482745,2023,Strome-Mctavish-Vatrano,ANA,line,5on5,2,1349.0,2.0,0.71,0.53,0.54,15.4,1.57,1.03,3.92,0.49,8.11,5.87,1.52,1.58,1.53,12.0,9.0,7.0,28.0,3.0,1.0,0.0,0.0,0.0,9.0,8.0,9.0,18.0,3.0,6.0,13.0,12.0,3.0,3.0,14.0,5.0,2.0,0.51,0.51,0.55,2.0,1.0,0.0,28.75,21.0,21.22,2.0,0.22,0.25,0.25,1.54,1.56,1.53,12.18,0.64,0.71,3.06,0.43,7.34,5.82,0.63,0.63,0.63,13.0,5.0,7.0,25.0,0.0,0.0,0.0,3.0,0.0,9.0,6.0,13.0,18.0,1.0,2.0,14.0,8.0,2.0,4.0,15.0,3.0,0.0,0.35,0.28,0.0,0.0,0.0,0.0,24.87,18.0,18.04,1.0,0.15,0.0,0.0,0.78,0.78,0.77
847517084764388477953,2023,Saad-Schenn-Kapanen,STL,line,5on5,2,768.0,8.0,0.47,0.48,0.53,6.87,0.45,0.43,1.56,0.2,3.65,2.71,0.45,0.47,0.47,5.0,4.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,5.0,9.0,2.0,4.0,4.0,5.0,1.0,2.0,7.0,2.0,0.0,0.16,0.29,0.0,0.0,0.0,0.0,11.23,9.0,9.15,1.0,0.09,0.0,0.0,0.54,0.57,0.57,5.67,0.5,0.39,1.48,0.22,3.22,2.18,0.5,0.49,0.48,5.0,3.0,4.0,12.0,1.0,1.0,0.0,0.0,0.0,2.0,4.0,4.0,7.0,2.0,4.0,9.0,3.0,5.0,2.0,6.0,2.0,0.0,0.23,0.28,0.0,0.0,1.0,0.0,11.82,8.0,7.84,1.0,0.08,0.07,0.07,0.51,0.5,0.5
847740684774548478585,2023,Erne-Janmark-Ryan,EDM,line,5on5,2,709.0,8.0,0.33,0.35,0.29,3.9,0.25,0.26,1.09,0.1,1.92,1.38,0.25,0.26,0.26,2.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,5.0,2.0,7.0,11.0,8.0,1.0,1.0,4.0,1.0,0.0,0.15,0.09,0.0,0.0,0.0,0.0,7.83,5.0,5.31,1.0,0.06,0.0,0.0,0.3,0.32,0.32,8.8,0.49,0.48,2.33,0.29,4.75,3.64,0.48,0.44,0.43,9.0,3.0,1.0,13.0,0.0,1.0,0.0,0.0,0.0,8.0,3.0,9.0,12.0,1.0,5.0,7.0,4.0,1.0,6.0,10.0,2.0,0.0,0.25,0.24,0.0,0.0,0.0,0.0,11.27,12.0,10.68,6.0,0.1,0.12,0.12,0.47,0.42,0.41
84801928482087,2023,Guhle-Kovacevic,MTL,pairing,5on5,3,1671.0,8.0,0.59,0.48,0.53,13.99,1.4,1.13,3.39,0.52,7.84,5.71,1.37,1.46,1.43,16.0,4.0,4.0,24.0,4.0,3.0,1.0,1.0,0.0,5.0,7.0,12.0,16.0,3.0,6.0,19.0,13.0,2.0,5.0,14.0,5.0,1.0,0.56,0.53,0.32,2.0,2.0,0.0,25.06,20.0,21.05,5.0,0.24,0.58,0.49,1.14,1.18,1.17,13.22,0.97,0.71,3.93,0.45,6.81,5.12,0.95,0.98,0.96,11.0,7.0,8.0,26.0,0.0,0.0,0.0,2.0,0.0,10.0,6.0,11.0,18.0,1.0,2.0,12.0,11.0,4.0,6.0,14.0,2.0,2.0,0.3,0.24,0.43,0.0,0.0,0.0,26.08,18.0,17.68,5.0,0.15,0.0,0.0,1.12,1.13,1.1
847794784784408479547,2023,Milano-Strome-Phillips,WSH,line,5on5,2,1115.0,6.0,0.65,0.43,0.4,5.87,0.5,0.4,1.29,0.18,3.29,2.33,0.5,0.47,0.46,4.0,4.0,7.0,15.0,1.0,0.0,0.0,0.0,0.0,4.0,3.0,3.0,7.0,0.0,0.0,11.0,2.0,5.0,3.0,7.0,1.0,0.0,0.33,0.17,0.0,0.0,1.0,0.0,14.03,8.0,7.52,2.0,0.08,0.0,0.0,0.59,0.54,0.54,9.18,0.27,0.38,2.61,0.26,4.4,4.08,0.27,0.29,0.29,10.0,2.0,8.0,20.0,1.0,0.0,0.0,0.0,0.0,8.0,3.0,9.0,11.0,0.0,0.0,7.0,5.0,3.0,3.0,11.0,1.0,0.0,0.17,0.1,0.0,1.0,0.0,0.0,21.63,12.0,12.76,0.0,0.08,0.0,0.0,0.35,0.37,0.37
84764298480222,2023,Aho-Mayfield,NYI,pairing,5on5,1,682.0,3.0,0.59,0.62,0.62,5.71,0.43,0.36,1.54,0.22,3.01,2.45,0.4,0.41,0.38,7.0,1.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,7.0,8.0,0.0,0.0,9.0,10.0,1.0,6.0,7.0,0.0,1.0,0.2,0.0,0.22,0.0,0.0,0.0,13.0,8.0,7.97,3.0,0.07,0.0,0.0,0.5,0.48,0.45,3.55,0.29,0.19,0.88,0.1,2.1,1.43,0.29,0.3,0.29,3.0,2.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,5.0,2.0,4.0,6.0,4.0,1.0,0.0,4.0,1.0,0.0,0.11,0.19,0.0,0.0,0.0,0.0,7.97,5.0,4.89,0.0,0.04,0.0,0.0,0.33,0.34,0.33
84768548478443,2023,Lindholm-Carlo,BOS,pairing,5on5,2,1299.0,5.0,0.66,0.65,0.61,17.61,2.18,1.56,4.17,0.66,9.72,6.71,2.1,2.11,2.04,19.0,6.0,11.0,36.0,1.0,1.0,0.0,1.0,0.0,18.0,4.0,18.0,24.0,2.0,4.0,11.0,7.0,0.0,3.0,17.0,5.0,3.0,0.62,0.77,0.79,1.0,0.0,0.0,35.54,25.0,24.92,1.0,0.33,0.33,0.33,2.18,2.12,2.09,12.39,1.12,0.86,2.87,0.38,6.01,4.74,1.01,1.16,1.05,9.0,7.0,3.0,19.0,0.0,1.0,0.0,1.0,0.0,9.0,5.0,9.0,16.0,1.0,2.0,13.0,10.0,2.0,3.0,11.0,4.0,1.0,0.39,0.51,0.22,0.0,0.0,0.0,19.61,16.0,16.3,0.0,0.18,0.22,0.22,1.09,1.13,1.02
847516484793688480870,2023,Jones-Groulx-Silfverberg,ANA,line,5on5,2,836.0,5.0,0.29,0.32,0.29,4.32,0.18,0.22,1.21,0.14,2.41,1.85,0.17,0.17,0.17,3.0,3.0,5.0,11.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,6.0,1.0,2.0,12.0,8.0,0.0,0.0,6.0,0.0,0.0,0.18,0.0,0.0,0.0,0.0,0.0,11.29,6.0,6.03,0.0,0.04,0.0,0.0,0.22,0.22,0.22,10.33,0.42,0.62,2.76,0.36,6.0,4.84,0.42,0.41,0.41,10.0,5.0,8.0,23.0,0.0,0.0,0.0,1.0,0.0,8.0,6.0,10.0,15.0,3.0,6.0,8.0,5.0,2.0,1.0,14.0,1.0,0.0,0.3,0.12,0.0,0.0,0.0,0.0,22.01,15.0,14.57,1.0,0.13,0.0,0.0,0.55,0.53,0.53
847682284796618484325,2023,Jeannot-Glendening-Merela,TBL,line,5on5,3,983.0,9.0,0.26,0.46,0.43,6.57,0.25,0.34,1.76,0.19,3.81,2.64,0.25,0.25,0.25,6.0,3.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,9.0,1.0,2.0,7.0,10.0,1.0,2.0,8.0,1.0,0.0,0.12,0.13,0.0,0.0,0.0,0.0,11.97,9.0,9.04,0.0,0.07,0.0,0.0,0.32,0.32,0.32,8.17,0.74,0.56,2.16,0.32,4.75,3.47,0.74,0.73,0.73,11.0,1.0,2.0,14.0,1.0,2.0,0.0,0.0,0.0,3.0,6.0,10.0,11.0,3.0,6.0,9.0,4.0,3.0,3.0,9.0,2.0,1.0,0.16,0.28,0.3,1.0,0.0,0.0,13.78,12.0,11.91,0.0,0.12,0.31,0.31,0.55,0.54,0.54
84821058482245,2023,Sanderson-Zub,OTT,pairing,5on5,3,2198.0,6.0,0.56,0.55,0.54,26.84,2.07,1.71,6.65,0.95,13.51,11.11,2.0,2.11,2.04,29.0,7.0,12.0,48.0,3.0,3.0,0.0,3.0,0.0,14.0,13.0,26.0,33.0,3.0,6.0,20.0,19.0,4.0,5.0,27.0,8.0,1.0,0.74,1.12,0.21,0.0,3.0,0.0,49.14,36.0,37.22,3.0,0.36,0.4,0.4,2.04,2.08,2.03,22.93,1.65,1.49,6.5,0.8,11.99,8.57,1.59,1.6,1.55,21.0,10.0,9.0,40.0,1.0,4.0,0.0,3.0,0.0,11.0,12.0,20.0,30.0,2.0,4.0,26.0,15.0,3.0,7.0,24.0,6.0,1.0,0.72,0.72,0.21,1.0,0.0,0.0,38.74,31.0,29.73,6.0,0.31,0.25,0.25,1.71,1.67,1.64
847487084793908482117,2023,Johnson-Reichel-Raddysh,CHI,line,5on5,3,1447.0,7.0,0.48,0.4,0.41,15.9,1.56,1.12,3.43,0.46,8.28,6.14,1.4,1.62,1.46,12.0,9.0,4.0,25.0,0.0,2.0,0.0,0.0,0.0,13.0,6.0,12.0,21.0,0.0,0.0,7.0,7.0,4.0,2.0,15.0,3.0,3.0,0.46,0.33,0.77,0.0,0.0,0.0,26.05,21.0,21.46,2.0,0.23,0.55,0.55,1.24,1.31,1.28,20.89,1.67,1.5,5.7,0.75,11.81,8.57,1.63,1.59,1.56,19.0,11.0,8.0,38.0,0.0,5.0,0.0,1.0,1.0,10.0,13.0,19.0,30.0,1.0,2.0,16.0,9.0,2.0,3.0,24.0,4.0,2.0,0.68,0.44,0.55,0.0,0.0,0.0,36.93,30.0,29.23,2.0,0.32,0.5,0.5,1.48,1.43,1.4
847795184793438480849,2023,Schmaltz-Hayton-Keller,ARI,line,5on5,3,1975.0,3.0,0.61,0.52,0.47,10.69,0.75,0.58,2.64,0.34,5.34,4.35,0.74,0.79,0.78,10.0,4.0,9.0,23.0,1.0,1.0,0.0,0.0,0.0,2.0,10.0,9.0,13.0,3.0,6.0,14.0,4.0,1.0,2.0,11.0,2.0,1.0,0.32,0.21,0.23,0.0,1.0,0.0,23.62,14.0,14.37,1.0,0.12,0.04,0.04,0.82,0.87,0.87,11.02,0.48,0.67,2.84,0.41,6.93,4.67,0.47,0.48,0.47,10.0,6.0,5.0,21.0,1.0,1.0,0.0,1.0,0.0,11.0,2.0,9.0,15.0,3.0,6.0,17.0,10.0,3.0,7.0,15.0,1.0,0.0,0.38,0.1,0.0,1.0,0.0,0.0,20.9,16.0,16.07,2.0,0.14,0.03,0.03,0.59,0.58,0.57
84764638482122,2023,Brodin-Faber,MIN,pairing,5on5,3,2033.0,6.0,0.58,0.49,0.48,17.4,1.85,0.9,4.0,0.53,8.33,6.39,1.69,1.91,1.74,18.0,4.0,10.0,32.0,3.0,2.0,1.0,1.0,1.0,13.0,2.0,15.0,19.0,3.0,6.0,26.0,19.0,2.0,5.0,16.0,4.0,2.0,0.42,0.55,0.88,1.0,1.0,1.0,32.56,22.0,22.3,2.0,0.18,0.88,0.88,1.16,1.2,1.13,16.99,1.32,1.13,4.46,0.65,9.72,6.72,1.29,1.32,1.28,16.0,8.0,9.0,33.0,0.0,3.0,0.0,2.0,0.0,8.0,11.0,16.0,24.0,4.0,8.0,21.0,14.0,4.0,8.0,20.0,3.0,1.0,0.71,0.35,0.27,0.0,0.0,0.0,32.7,24.0,23.77,4.0,0.23,0.43,0.43,1.12,1.12,1.1
84764678478840,2023,Oleksiak-Borgen,SEA,pairing,5on5,4,2782.0,9.0,0.48,0.55,0.52,22.8,1.79,1.47,5.48,0.73,13.69,9.84,1.76,1.79,1.77,22.0,11.0,17.0,50.0,0.0,1.0,0.0,0.0,0.0,15.0,17.0,22.0,33.0,5.0,13.0,22.0,19.0,6.0,7.0,27.0,5.0,1.0,0.84,0.58,0.36,0.0,0.0,0.0,49.18,33.0,32.71,3.0,0.3,0.36,0.36,1.73,1.74,1.72,21.95,1.97,1.58,5.21,0.69,12.14,8.4,1.93,2.0,1.96,22.0,8.0,11.0,41.0,0.0,2.0,0.0,0.0,0.0,17.0,11.0,22.0,30.0,2.0,7.0,24.0,12.0,7.0,7.0,22.0,6.0,2.0,0.58,0.81,0.58,0.0,0.0,0.0,42.09,30.0,30.43,3.0,0.33,0.34,0.34,1.97,1.99,1.97
847410284784668480813,2023,Perron-Veleno-Sprong,DET,line,5on5,2,866.0,4.0,0.58,0.63,0.63,8.64,0.56,0.58,2.52,0.33,4.82,3.18,0.54,0.6,0.58,9.0,3.0,5.0,17.0,1.0,2.0,0.0,0.0,0.0,6.0,3.0,8.0,11.0,1.0,2.0,15.0,5.0,0.0,1.0,9.0,3.0,0.0,0.23,0.33,0.0,0.0,1.0,0.0,18.79,12.0,12.98,1.0,0.12,0.14,0.14,0.54,0.59,0.57,5.4,0.41,0.25,1.24,0.16,2.6,2.34,0.41,0.39,0.39,6.0,1.0,3.0,10.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,6.0,7.0,1.0,2.0,3.0,6.0,1.0,0.0,5.0,1.0,1.0,0.09,0.08,0.23,0.0,0.0,0.0,8.99,7.0,6.44,0.0,0.05,0.0,0.0,0.46,0.44,0.44
84804348482655,2023,Moser-Durzi,ARI,pairing,5on5,3,1239.0,16.0,0.37,0.54,0.54,11.06,0.63,0.68,2.76,0.34,6.12,4.47,0.6,0.64,0.62,11.0,4.0,7.0,22.0,0.0,0.0,0.0,1.0,0.0,8.0,6.0,11.0,15.0,2.0,4.0,5.0,9.0,0.0,5.0,14.0,1.0,0.0,0.46,0.16,0.0,0.0,0.0,0.0,22.19,15.0,14.93,4.0,0.14,0.0,0.0,0.77,0.78,0.76,10.07,1.08,0.69,2.54,0.33,4.85,3.52,1.03,1.05,1.0,9.0,4.0,6.0,19.0,0.0,2.0,0.0,0.0,0.0,6.0,5.0,9.0,13.0,1.0,2.0,12.0,12.0,2.0,3.0,7.0,4.0,2.0,0.14,0.47,0.48,0.0,0.0,0.0,18.93,13.0,13.03,1.0,0.15,0.48,0.48,0.75,0.73,0.73
84746028475208,2023,Dumoulin-Schultz,SEA,pairing,5on5,4,2506.0,11.0,0.55,0.52,0.51,19.76,1.41,1.25,5.21,0.69,11.39,8.05,1.38,1.42,1.38,21.0,7.0,19.0,47.0,1.0,1.0,0.0,1.0,0.0,16.0,9.0,20.0,27.0,2.0,4.0,17.0,8.0,5.0,2.0,22.0,5.0,1.0,0.69,0.48,0.24,0.0,1.0,0.0,46.33,28.0,27.8,1.0,0.26,0.24,0.24,1.43,1.44,1.41,19.71,1.14,1.14,5.66,0.64,10.84,7.58,1.12,1.14,1.12,20.0,7.0,17.0,44.0,2.0,1.0,0.0,2.0,0.0,10.0,12.0,18.0,25.0,4.0,8.0,21.0,20.0,7.0,8.0,22.0,5.0,0.0,0.55,0.6,0.0,1.0,1.0,0.0,45.06,27.0,27.24,6.0,0.24,0.14,0.14,1.24,1.25,1.22
847742684778398479591,2023,Sheary-Paul-Eyssimont,TBL,line,5on5,3,640.0,17.0,0.41,0.55,0.69,6.5,0.19,0.31,1.96,0.21,3.65,2.67,0.18,0.19,0.18,6.0,3.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,6.0,9.0,0.0,0.0,2.0,2.0,2.0,1.0,9.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,11.03,9.0,9.05,0.0,0.06,0.0,0.0,0.25,0.25,0.24,2.76,0.28,0.2,0.61,0.09,1.62,1.2,0.27,0.28,0.27,2.0,2.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,4.0,1.0,2.0,8.0,5.0,2.0,2.0,2.0,2.0,0.0,0.06,0.22,0.0,0.0,0.0,0.0,8.98,4.0,4.02,1.0,0.04,0.0,0.0,0.32,0.32,0.32
84758258481581,2023,Harley-Hakanp,DAL,pairing,5on5,2,1610.0,4.0,0.68,0.69,0.71,9.94,0.77,0.76,2.83,0.43,5.96,4.26,0.75,0.79,0.77,10.0,5.0,10.0,25.0,1.0,3.0,0.0,0.0,0.0,8.0,3.0,9.0,14.0,1.0,5.0,13.0,11.0,4.0,3.0,13.0,1.0,1.0,0.42,0.14,0.21,0.0,1.0,0.0,25.54,15.0,15.19,2.0,0.16,0.3,0.3,0.63,0.64,0.63,4.5,0.36,0.33,0.88,0.13,2.54,1.77,0.36,0.38,0.38,3.0,3.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,6.0,1.0,5.0,12.0,23.0,2.0,3.0,4.0,2.0,0.0,0.07,0.29,0.0,0.0,0.0,0.0,10.92,6.0,6.06,2.0,0.07,0.0,0.0,0.43,0.45,0.45
84773358479983,2023,Ferraro-Burroughs,SJS,pairing,5on5,3,1905.0,6.0,0.61,0.43,0.41,11.71,1.14,0.89,2.61,0.39,6.52,4.44,1.11,1.04,1.02,12.0,4.0,9.0,25.0,1.0,1.0,0.0,1.0,0.0,4.0,9.0,11.0,15.0,4.0,11.0,21.0,14.0,2.0,4.0,9.0,7.0,0.0,0.31,0.83,0.0,1.0,0.0,0.0,23.34,16.0,14.96,3.0,0.18,0.15,0.15,1.18,1.08,1.07,16.98,0.72,0.93,4.02,0.51,9.18,7.64,0.71,0.77,0.76,19.0,4.0,10.0,33.0,4.0,0.0,0.0,0.0,0.0,10.0,9.0,15.0,19.0,1.0,5.0,19.0,8.0,3.0,4.0,21.0,2.0,0.0,0.49,0.23,0.0,4.0,0.0,0.0,35.13,23.0,24.24,4.0,0.19,0.0,0.0,0.9,0.97,0.96
847634684764328480893,2023,Gaudreau-Jenner-Marchenko,CBJ,line,5on5,2,1373.0,2.0,0.6,0.46,0.48,7.59,0.96,0.62,1.91,0.29,4.38,2.85,0.88,0.92,0.85,7.0,4.0,7.0,18.0,2.0,2.0,1.0,1.0,1.0,1.0,4.0,5.0,9.0,3.0,6.0,10.0,3.0,4.0,0.0,7.0,2.0,2.0,0.23,0.19,0.54,0.0,1.0,1.0,18.04,11.0,11.03,0.0,0.13,0.28,0.28,0.81,0.78,0.77,8.7,0.64,0.59,2.21,0.31,4.76,3.48,0.62,0.65,0.63,8.0,4.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,8.0,12.0,0.0,0.0,14.0,3.0,2.0,3.0,8.0,4.0,0.0,0.21,0.43,0.0,0.0,0.0,0.0,20.44,12.0,12.23,0.0,0.12,0.0,0.0,0.76,0.77,0.75
847531484764198477392,2023,Lee-Pageau-Fasching,NYI,line,5on5,2,1140.0,6.0,0.56,0.41,0.37,4.92,0.52,0.39,1.25,0.17,2.81,1.86,0.49,0.51,0.49,5.0,2.0,6.0,13.0,0.0,1.0,0.0,0.0,0.0,4.0,2.0,5.0,7.0,1.0,4.0,19.0,14.0,1.0,0.0,4.0,2.0,1.0,0.12,0.17,0.22,0.0,0.0,0.0,13.17,7.0,7.13,0.0,0.08,0.22,0.22,0.38,0.37,0.37,8.32,0.41,0.41,2.07,0.26,4.8,4.05,0.41,0.41,0.41,7.0,5.0,7.0,19.0,0.0,0.0,0.0,1.0,0.0,7.0,4.0,7.0,12.0,0.0,0.0,4.0,9.0,1.0,5.0,11.0,1.0,0.0,0.22,0.19,0.0,0.0,0.0,0.0,18.75,12.0,11.7,2.0,0.08,0.0,0.0,0.49,0.49,0.49
84801728481567,2023,Thrun-Rutta,SJS,pairing,5on5,2,1123.0,7.0,0.56,0.49,0.57,8.47,0.52,0.59,2.46,0.36,5.22,3.85,0.52,0.47,0.47,9.0,4.0,5.0,18.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,8.0,12.0,0.0,0.0,10.0,6.0,2.0,2.0,11.0,2.0,0.0,0.26,0.27,0.0,1.0,0.0,0.0,16.61,13.0,12.05,1.0,0.12,0.0,0.0,0.64,0.58,0.58,7.09,0.4,0.43,1.76,0.23,4.05,3.13,0.4,0.45,0.45,8.0,2.0,9.0,19.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,7.0,9.0,1.0,2.0,6.0,0.0,3.0,0.0,9.0,1.0,0.0,0.3,0.11,0.0,1.0,0.0,0.0,21.38,10.0,11.11,0.0,0.09,0.0,0.0,0.49,0.54,0.54
847516884757948478975,2023,Marchment-Seguin-Duchene,DAL,line,5on5,1,660.0,1.0,0.71,0.5,0.57,2.68,0.16,0.17,0.88,0.1,1.61,1.09,0.15,0.17,0.17,1.0,3.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,4.0,2.0,7.0,7.0,6.0,0.0,1.0,3.0,1.0,0.0,0.07,0.08,0.0,0.0,0.0,0.0,5.51,4.0,4.4,1.0,0.04,0.0,0.0,0.19,0.21,0.21,1.72,0.07,0.1,0.45,0.06,1.39,0.93,0.07,0.06,0.06,2.0,1.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,5.0,6.0,11.0,1.0,3.0,3.0,0.0,0.0,0.07,0.0,0.0,1.0,0.0,0.0,4.79,3.0,2.86,3.0,0.02,0.0,0.0,0.09,0.08,0.08
847936584799878483505,2023,Frederic-Poitras-Geekie,BOS,line,5on5,2,875.0,4.0,0.6,0.71,0.59,9.4,0.83,0.72,2.24,0.33,5.35,3.52,0.83,0.8,0.8,8.0,5.0,12.0,25.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,7.0,12.0,1.0,2.0,6.0,7.0,0.0,2.0,8.0,5.0,0.0,0.21,0.62,0.0,1.0,0.0,0.0,24.25,13.0,12.65,0.0,0.15,0.0,0.0,0.99,0.95,0.94,6.44,0.56,0.41,1.61,0.22,3.43,2.77,0.54,0.58,0.56,7.0,2.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,4.0,4.0,7.0,9.0,0.0,0.0,5.0,7.0,2.0,2.0,7.0,1.0,1.0,0.21,0.13,0.22,0.0,0.0,0.0,10.29,9.0,9.28,1.0,0.09,0.13,0.13,0.51,0.54,0.51
